Customer_ID,Customer_Segment,Churn_Risk,Purchased_Product,Recommendation_1,Recommendation_2,Recommendation_3,Recommendation_4,Recommendation_5,Recommended_Action
1096,At-Risk Customer,Yes,Coat,Jacket,,,,,Send win-back discount
1097,High-Value New Customer,Yes,Coat,Jacket,Blouse,Socks,Dress,,Send win-back discount
1098,Regular Customer,No,Sunglasses,Gloves,Backpack,Scarf,Jewelry,Handbag,Standard product recommendation
1099,Budget Happy Customer,No,Handbag,Belt,Sunglasses,Hat,Scarf,Backpack,Standard product recommendation
1100,At-Risk Customer,Yes,Sweater,T-shirt,Shorts,Socks,Pants,Blouse,Send win-back discount
1101,Loyal Customer,Yes,Pants,Hoodie,Shirt,Sweater,Skirt,T-shirt,Priority retention offer (high-value customer at risk)
1102,Budget Happy Customer,No,Gloves,Hat,Sunglasses,Backpack,Jewelry,Handbag,Standard product recommendation
1103,Budget Happy Customer,No,Sweater,Pants,T-shirt,Socks,Shirt,Shorts,Standard product recommendation
1104,Loyal Customer,Yes,Hoodie,Pants,Shirt,Sweater,Skirt,T-shirt,Priority retention offer (high-value customer at risk)
1105,Loyal Customer,Yes,Hat,Scarf,Belt,Handbag,Sunglasses,Jewelry,Priority retention offer (high-value customer at risk)
1106,Budget Happy Customer,Yes,T-shirt,Socks,Sweater,Skirt,Jeans,Pants,Send win-back discount
1107,Budget Happy Customer,No,Skirt,Dress,Shorts,Sweater,Jeans,Shirt,Standard product recommendation
1108,Regular Customer,No,Sneakers,Sandals,Boots,Shoes,,,Standard product recommendation
1109,At-Risk Customer,Yes,Shorts,Sweater,Blouse,Hoodie,Socks,Shirt,Send win-back discount
1110,Premium Customer,No,Hoodie,Pants,Skirt,Sweater,Blouse,Dress,Upsell premium / new arrivals
1111,Budget Happy Customer,No,Hoodie,Jeans,Pants,Skirt,Shorts,Sweater,Standard product recommendation
1112,Loyal Customer,No,Shoes,Boots,Sneakers,Sandals,,,Upsell premium / new arrivals
1113,Premium Customer,No,Hoodie,Pants,Skirt,Socks,T-shirt,Jeans,Upsell premium / new arrivals
1114,Loyal Customer,No,Sunglasses,Belt,Jewelry,Gloves,Scarf,Handbag,Upsell premium / new arrivals
1115,Regular Customer,No,Skirt,T-shirt,Shirt,Socks,Dress,Pants,Standard product recommendation
1116,At-Risk Customer,Yes,Hat,Sunglasses,Backpack,Gloves,Jewelry,Handbag,Send win-back discount
1117,Premium Customer,No,Backpack,Sunglasses,Scarf,Hat,Gloves,Belt,Upsell premium / new arrivals
1118,At-Risk Customer,Yes,Sunglasses,Hat,Backpack,Gloves,Jewelry,Handbag,Send win-back discount
1119,Premium Customer,No,Belt,Jewelry,Scarf,Sunglasses,Hat,Gloves,Upsell premium / new arrivals
1120,At-Risk Customer,Yes,Jewelry,Belt,Gloves,Handbag,Scarf,Hat,Send win-back discount
1121,At-Risk Customer,Yes,Sneakers,Boots,Sandals,Shoes,,,Send win-back discount
1122,Regular Customer,No,T-shirt,Shirt,Hoodie,Shorts,Socks,Pants,Standard product recommendation
1123,High-Value New Customer,Yes,Handbag,Gloves,Jewelry,Sunglasses,Scarf,Belt,Send win-back discount
1124,Budget Happy Customer,No,Hat,Handbag,Gloves,Belt,Backpack,Sunglasses,Standard product recommendation
1125,Regular Customer,No,Sweater,Blouse,Shirt,Skirt,T-shirt,Dress,Standard product recommendation
1126,Budget Happy Customer,No,Sandals,Sneakers,Shoes,Boots,,,Standard product recommendation
1127,At-Risk Customer,Yes,Scarf,Backpack,Jewelry,Belt,Sunglasses,Gloves,Send win-back discount
1128,Premium Customer,No,Shirt,Pants,Skirt,Hoodie,Socks,T-shirt,Upsell premium / new arrivals
1129,Regular Customer,No,Gloves,Backpack,Jewelry,Scarf,Sunglasses,Hat,Standard product recommendation
1130,At-Risk Customer,Yes,Hoodie,T-shirt,Pants,Shirt,Jeans,Skirt,Send win-back discount
1131,Regular Customer,No,Jewelry,Gloves,Backpack,Scarf,Sunglasses,Handbag,Standard product recommendation
1132,Premium Customer,No,Shirt,Hoodie,Blouse,Sweater,T-shirt,Jeans,Upsell premium / new arrivals
1133,Premium Customer,No,Hoodie,Skirt,Jeans,Pants,Sweater,Shirt,Upsell premium / new arrivals
1134,At-Risk Customer,Yes,Shoes,Sneakers,Sandals,Boots,,,Send win-back discount
1135,Premium Customer,No,T-shirt,Pants,Skirt,Sweater,Blouse,Dress,Upsell premium / new arrivals
1136,Premium Customer,No,Skirt,Pants,Sweater,Blouse,Dress,Shirt,Upsell premium / new arrivals
1137,At-Risk Customer,Yes,Handbag,Belt,Scarf,Jewelry,Hat,Gloves,Send win-back discount
1138,Budget Happy Customer,No,Shirt,Pants,T-shirt,Socks,Shorts,Skirt,Standard product recommendation
1139,At-Risk Customer,Yes,Pants,Skirt,Jeans,Blouse,Socks,Shorts,Send win-back discount
1140,Regular Customer,No,Coat,Jacket,,,,,Standard product recommendation
1141,Budget Happy Customer,Yes,Jeans,Skirt,Sweater,Pants,Shirt,Dress,Send win-back discount
1142,Loyal Customer,No,Gloves,Jewelry,Sunglasses,Scarf,Handbag,Belt,Upsell premium / new arrivals
1143,Premium Customer,No,T-shirt,Hoodie,Blouse,Sweater,Shirt,Jeans,Upsell premium / new arrivals
1144,Regular Customer,No,Boots,Sandals,Sneakers,Shoes,,,Standard product recommendation
1145,Loyal Customer,No,Jeans,Pants,Shorts,T-shirt,Sweater,Shirt,Upsell premium / new arrivals
1146,Budget Happy Customer,No,Sneakers,Sandals,Shoes,Boots,,,Standard product recommendation
1147,Loyal Customer,Yes,Sneakers,Shoes,Sandals,Boots,,,Priority retention offer (high-value customer at risk)
1148,High-Value New Customer,Yes,Hat,Handbag,Belt,Backpack,Jewelry,Scarf,Send win-back discount
1149,Budget Happy Customer,No,Pants,Blouse,Sweater,Shorts,Jeans,Shirt,Standard product recommendation
1150,High-Value New Customer,Yes,Jewelry,Belt,Hat,Sunglasses,Gloves,Scarf,Send win-back discount
1151,At-Risk Customer,Yes,Jewelry,Hat,Scarf,Belt,Sunglasses,Backpack,Send win-back discount
1152,Budget Happy Customer,No,Blouse,Dress,Skirt,Shorts,Sweater,Jeans,Standard product recommendation
1153,Regular Customer,Yes,Handbag,Belt,Gloves,Scarf,Sunglasses,Hat,Send win-back discount
1154,Loyal Customer,Yes,Shirt,Pants,Hoodie,Sweater,Skirt,T-shirt,Priority retention offer (high-value customer at risk)
1155,Budget Happy Customer,No,Dress,Pants,T-shirt,Socks,Shirt,Shorts,Standard product recommendation
1156,Regular Customer,No,T-shirt,Pants,Sweater,Jeans,Dress,Shirt,Standard product recommendation
1157,Loyal Customer,Yes,Shoes,Sandals,Sneakers,Boots,,,Priority retention offer (high-value customer at risk)
1158,Loyal Customer,No,Belt,Gloves,Hat,Handbag,Jewelry,Backpack,Upsell premium / new arrivals
1159,High-Value New Customer,Yes,Belt,Backpack,Hat,Sunglasses,Scarf,Jewelry,Send win-back discount
1160,Regular Customer,No,Handbag,Belt,Sunglasses,Hat,Gloves,Jewelry,Standard product recommendation
1161,Loyal Customer,Yes,Scarf,Belt,Handbag,Hat,Sunglasses,Jewelry,Priority retention offer (high-value customer at risk)
1162,Regular Customer,No,Shorts,Shirt,Hoodie,Socks,Pants,T-shirt,Standard product recommendation
1163,Premium Customer,No,Sandals,Boots,Shoes,Sneakers,,,Upsell premium / new arrivals
1164,Budget Happy Customer,No,Pants,Jeans,Skirt,Hoodie,Shorts,Sweater,Standard product recommendation
1165,Premium Customer,No,Dress,Skirt,Jeans,Pants,Sweater,Shirt,Upsell premium / new arrivals
1166,Budget Happy Customer,No,T-shirt,Blouse,Sweater,Shorts,Jeans,Shirt,Standard product recommendation
1167,Regular Customer,No,Dress,Blouse,Shirt,Skirt,Sweater,T-shirt,Standard product recommendation
1168,Premium Customer,No,Socks,Pants,Skirt,Sweater,Blouse,Dress,Upsell premium / new arrivals
1169,Premium Customer,No,Scarf,Sunglasses,Handbag,Hat,Gloves,Jewelry,Upsell premium / new arrivals
1170,High-Value New Customer,Yes,Backpack,Belt,Hat,Sunglasses,Scarf,Jewelry,Send win-back discount
1171,Regular Customer,No,Skirt,Shirt,Hoodie,Shorts,Socks,Pants,Standard product recommendation
1172,High-Value New Customer,Yes,Socks,Jeans,Hoodie,Skirt,Shirt,Sweater,Send win-back discount
1173,Premium Customer,No,Coat,Jacket,,,,,Upsell premium / new arrivals
1174,Budget Happy Customer,No,Jewelry,Handbag,Gloves,Belt,Backpack,Sunglasses,Standard product recommendation
1175,Loyal Customer,No,Backpack,Jewelry,Sunglasses,Scarf,Gloves,Handbag,Upsell premium / new arrivals
1176,At-Risk Customer,Yes,Belt,Handbag,Scarf,Jewelry,Hat,Gloves,Send win-back discount
1177,At-Risk Customer,Yes,Dress,Sweater,Shirt,Shorts,Skirt,Jeans,Send win-back discount
1178,Loyal Customer,No,Skirt,Dress,Sweater,Pants,Jeans,Shirt,Upsell premium / new arrivals
1179,High-Value New Customer,Yes,Dress,Sweater,Hoodie,T-shirt,Skirt,Blouse,Send win-back discount
1180,High-Value New Customer,Yes,T-shirt,Socks,Dress,Blouse,Jeans,Skirt,Send win-back discount
1181,At-Risk Customer,Yes,Skirt,Pants,Jeans,Blouse,Socks,Shorts,Send win-back discount
1182,Premium Customer,No,Shorts,Pants,Skirt,Sweater,Blouse,Dress,Upsell premium / new arrivals
1183,At-Risk Customer,Yes,Jewelry,Belt,Gloves,Handbag,Scarf,Hat,Send win-back discount
1184,Loyal Customer,Yes,Pants,Hoodie,Shirt,Sweater,Skirt,T-shirt,Priority retention offer (high-value customer at risk)
1185,High-Value New Customer,Yes,Belt,Jewelry,Backpack,Gloves,Handbag,Sunglasses,Send win-back discount
1186,Premium Customer,No,Jeans,Hoodie,Blouse,Sweater,Shirt,T-shirt,Upsell premium / new arrivals
1187,High-Value New Customer,Yes,Jeans,Sweater,Shorts,Dress,T-shirt,Shirt,Send win-back discount
1188,Budget Happy Customer,No,Hat,Belt,Sunglasses,Scarf,Backpack,Gloves,Standard product recommendation
1189,Regular Customer,No,Blouse,Shirt,Skirt,Sweater,T-shirt,Dress,Standard product recommendation
1190,High-Value New Customer,Yes,Shirt,T-shirt,Hoodie,Dress,Socks,Jeans,Send win-back discount
1191,Regular Customer,No,Shirt,Hoodie,Skirt,Dress,Sweater,Shorts,Standard product recommendation
1192,At-Risk Customer,Yes,T-shirt,Hoodie,Pants,Shirt,Jeans,Skirt,Send win-back discount
1193,At-Risk Customer,Yes,Coat,Jacket,,,,,Send win-back discount
1194,Loyal Customer,No,Jacket,Coat,,,,,Upsell premium / new arrivals
1195,Budget Happy Customer,Yes,Hoodie,T-shirt,Jeans,Dress,Skirt,Blouse,Send win-back discount
1196,At-Risk Customer,Yes,Scarf,Handbag,Belt,Jewelry,Hat,Gloves,Send win-back discount
1197,Budget Happy Customer,No,Belt,Sunglasses,Hat,Scarf,Backpack,Gloves,Standard product recommendation
1198,High-Value New Customer,Yes,Sneakers,Boots,Shoes,Sandals,,,Send win-back discount
1199,High-Value New Customer,Yes,Socks,Pants,Sweater,Shirt,Blouse,Hoodie,Send win-back discount
1200,Premium Customer,No,Sandals,Boots,Shoes,Sneakers,,,Upsell premium / new arrivals
1201,Loyal Customer,Yes,Coat,Jacket,,,,,Priority retention offer (high-value customer at risk)
1202,At-Risk Customer,Yes,Shoes,Boots,Sneakers,Sandals,,,Send win-back discount
1203,Regular Customer,No,Scarf,Handbag,Backpack,Belt,Sunglasses,Gloves,Standard product recommendation
1204,High-Value New Customer,Yes,Sneakers,Boots,Shoes,Sandals,,,Send win-back discount
1205,Budget Happy Customer,No,Belt,Sunglasses,Hat,Scarf,Backpack,Gloves,Standard product recommendation
1206,Premium Customer,No,Handbag,Sunglasses,Hat,Scarf,Gloves,Jewelry,Upsell premium / new arrivals
1207,Budget Happy Customer,No,Handbag,Hat,Sunglasses,Backpack,Jewelry,Belt,Standard product recommendation
1208,Premium Customer,No,Boots,Sandals,Shoes,Sneakers,,,Upsell premium / new arrivals
1209,High-Value New Customer,Yes,Boots,Sneakers,Shoes,Sandals,,,Send win-back discount
1210,Loyal Customer,No,Pants,Hoodie,Shirt,Sweater,Shorts,Socks,Upsell premium / new arrivals
1211,Loyal Customer,No,Sunglasses,Gloves,Hat,Handbag,Belt,Jewelry,Upsell premium / new arrivals
1212,Loyal Customer,No,Hoodie,Blouse,Socks,Jeans,Sweater,Pants,Upsell premium / new arrivals
1213,Budget Happy Customer,No,Shoes,Boots,Sandals,Sneakers,,,Standard product recommendation
1214,Regular Customer,No,Handbag,Belt,Sunglasses,Hat,Gloves,Jewelry,Standard product recommendation
1215,Loyal Customer,No,Jacket,Coat,,,,,Upsell premium / new arrivals
1216,Regular Customer,No,Blouse,T-shirt,Shirt,Socks,Dress,Pants,Standard product recommendation
1217,Regular Customer,Yes,Pants,Jeans,Sweater,Skirt,Hoodie,Socks,Send win-back discount
1218,Budget Happy Customer,No,Boots,Sandals,Shoes,Sneakers,,,Standard product recommendation
1219,Budget Happy Customer,No,Boots,Sneakers,Sandals,Shoes,,,Standard product recommendation
1220,At-Risk Customer,Yes,Sweater,Blouse,Hoodie,Socks,Shirt,Shorts,Send win-back discount
1221,Premium Customer,No,Gloves,Hat,Scarf,Jewelry,Belt,Sunglasses,Upsell premium / new arrivals
1222,Loyal Customer,No,Socks,Pants,Shorts,T-shirt,Sweater,Jeans,Upsell premium / new arrivals
1223,High-Value New Customer,Yes,Jeans,Socks,Hoodie,Skirt,Shirt,Sweater,Send win-back discount
1224,Regular Customer,No,Pants,Blouse,Shirt,Skirt,Sweater,T-shirt,Standard product recommendation
1225,Regular Customer,No,Shorts,Shirt,Hoodie,Socks,Pants,T-shirt,Standard product recommendation
1226,Budget Happy Customer,No,Gloves,Backpack,Jewelry,Handbag,Hat,Belt,Standard product recommendation
1227,Budget Happy Customer,No,Sandals,Shoes,Sneakers,Boots,,,Standard product recommendation
1228,Loyal Customer,No,Blouse,Dress,Sweater,Pants,Skirt,Jeans,Upsell premium / new arrivals
1229,High-Value New Customer,Yes,Jacket,Coat,,,,,Send win-back discount
1230,High-Value New Customer,Yes,Jewelry,Belt,Backpack,Gloves,Handbag,Sunglasses,Send win-back discount
1231,At-Risk Customer,Yes,Hat,Belt,Jewelry,Scarf,Sunglasses,Backpack,Send win-back discount
1232,Premium Customer,No,Socks,Pants,Skirt,Hoodie,T-shirt,Jeans,Upsell premium / new arrivals
1233,Regular Customer,No,Handbag,Gloves,Backpack,Scarf,Sunglasses,Jewelry,Standard product recommendation
1234,At-Risk Customer,Yes,Pants,Blouse,Dress,Sweater,Skirt,T-shirt,Send win-back discount
1235,Budget Happy Customer,No,Gloves,Hat,Backpack,Jewelry,Belt,Sunglasses,Standard product recommendation
1236,At-Risk Customer,Yes,Sweater,Socks,Jeans,Hoodie,Pants,Dress,Send win-back discount
1237,At-Risk Customer,Yes,Hat,Sunglasses,Backpack,Gloves,Jewelry,Handbag,Send win-back discount
1238,At-Risk Customer,Yes,Dress,Blouse,Sweater,Shirt,Shorts,Hoodie,Send win-back discount
1239,Budget Happy Customer,No,Pants,Jeans,Skirt,Hoodie,Shorts,Sweater,Standard product recommendation
1240,Premium Customer,No,Coat,Jacket,,,,,Upsell premium / new arrivals
1241,High-Value New Customer,Yes,Scarf,Hat,Handbag,Belt,Sunglasses,Backpack,Send win-back discount
1242,Regular Customer,No,Hoodie,Shirt,Shorts,Socks,Pants,T-shirt,Standard product recommendation
1243,Regular Customer,No,Socks,Hoodie,Skirt,Dress,Sweater,Shorts,Standard product recommendation
1244,High-Value New Customer,Yes,Blouse,Pants,Sweater,Shirt,Hoodie,Socks,Send win-back discount
1245,Premium Customer,No,Socks,Hoodie,Blouse,Sweater,Shirt,T-shirt,Upsell premium / new arrivals
1246,Regular Customer,No,Dress,Blouse,Shirt,Skirt,Sweater,T-shirt,Standard product recommendation
1247,Budget Happy Customer,No,Hoodie,Blouse,Sweater,Shorts,Jeans,Shirt,Standard product recommendation
1248,Premium Customer,No,T-shirt,Pants,Skirt,Sweater,Blouse,Dress,Upsell premium / new arrivals
1249,High-Value New Customer,Yes,Hat,Belt,Jewelry,Sunglasses,Gloves,Scarf,Send win-back discount
1250,Premium Customer,No,Boots,Sandals,Sneakers,Shoes,,,Upsell premium / new arrivals
1251,Regular Customer,No,Jeans,Hoodie,Skirt,Dress,Sweater,Shorts,Standard product recommendation
1252,Premium Customer,No,Shorts,Skirt,Jeans,Pants,Sweater,Shirt,Upsell premium / new arrivals
1253,Loyal Customer,Yes,Sandals,Shoes,Sneakers,Boots,,,Priority retention offer (high-value customer at risk)
1254,High-Value New Customer,Yes,Sandals,Sneakers,Shoes,Boots,,,Send win-back discount
1255,Budget Happy Customer,Yes,Sneakers,Shoes,Sandals,Boots,,,Send win-back discount
1256,At-Risk Customer,Yes,Hat,Sunglasses,Backpack,Gloves,Jewelry,Handbag,Send win-back discount
1257,Loyal Customer,Yes,Coat,Jacket,,,,,Priority retention offer (high-value customer at risk)
1258,Regular Customer,No,Dress,Shirt,Hoodie,Shorts,Socks,Pants,Standard product recommendation
1259,Premium Customer,No,Boots,Sandals,Shoes,Sneakers,,,Upsell premium / new arrivals
1260,Premium Customer,No,Skirt,Hoodie,Blouse,Sweater,Shirt,T-shirt,Upsell premium / new arrivals
1261,Premium Customer,No,Shirt,Skirt,Jeans,Pants,Sweater,T-shirt,Upsell premium / new arrivals
1262,Loyal Customer,Yes,Shirt,Pants,Hoodie,Blouse,Sweater,Dress,Priority retention offer (high-value customer at risk)
1263,At-Risk Customer,Yes,Boots,Shoes,Sneakers,Sandals,,,Send win-back discount
1264,Loyal Customer,No,Hoodie,Pants,Shorts,T-shirt,Sweater,Jeans,Upsell premium / new arrivals
1265,Budget Happy Customer,Yes,Sweater,Skirt,Socks,Jeans,Dress,Shirt,Send win-back discount
1266,Budget Happy Customer,No,Shirt,Blouse,Sweater,Shorts,Jeans,Hoodie,Standard product recommendation
1267,Loyal Customer,No,Blouse,Dress,Sweater,Pants,Skirt,Jeans,Upsell premium / new arrivals
1268,Budget Happy Customer,No,T-shirt,Pants,Socks,Shirt,Shorts,Skirt,Standard product recommendation
1269,Budget Happy Customer,No,Jacket,Coat,,,,,Standard product recommendation
1270,At-Risk Customer,Yes,Jewelry,Backpack,Scarf,Belt,Sunglasses,Gloves,Send win-back discount
1271,High-Value New Customer,Yes,Hoodie,T-shirt,Shirt,Dress,Socks,Jeans,Send win-back discount
1272,High-Value New Customer,Yes,Jewelry,Gloves,Handbag,Sunglasses,Scarf,Belt,Send win-back discount
1273,Loyal Customer,No,Sandals,Sneakers,Boots,Shoes,,,Upsell premium / new arrivals
1274,At-Risk Customer,Yes,Jeans,Pants,Skirt,Blouse,Socks,Shorts,Send win-back discount
1275,Budget Happy Customer,No,Hat,Sunglasses,Backpack,Jewelry,Handbag,Belt,Standard product recommendation
1276,Loyal Customer,Yes,Sweater,Pants,Hoodie,Shirt,Skirt,T-shirt,Priority retention offer (high-value customer at risk)
1277,Premium Customer,No,Boots,Sandals,Sneakers,Shoes,,,Upsell premium / new arrivals
1278,Loyal Customer,No,Blouse,Socks,Jeans,Sweater,Hoodie,Pants,Upsell premium / new arrivals
1279,Budget Happy Customer,No,Shorts,Pants,T-shirt,Socks,Shirt,Skirt,Standard product recommendation
1280,High-Value New Customer,Yes,Hoodie,Socks,Jeans,Skirt,Shirt,Sweater,Send win-back discount
1281,At-Risk Customer,Yes,Pants,Hoodie,T-shirt,Shirt,Jeans,Skirt,Send win-back discount
1282,Loyal Customer,No,Belt,Sunglasses,Jewelry,Gloves,Scarf,Handbag,Upsell premium / new arrivals
1283,Budget Happy Customer,No,Shirt,Jeans,Pants,Skirt,Hoodie,Shorts,Standard product recommendation
1284,Premium Customer,No,Shirt,Pants,Skirt,Sweater,Blouse,Dress,Upsell premium / new arrivals
1285,Premium Customer,No,Dress,Pants,Skirt,Sweater,Blouse,Shirt,Upsell premium / new arrivals
1286,Premium Customer,No,Gloves,Sunglasses,Handbag,Hat,Scarf,Jewelry,Upsell premium / new arrivals
1287,At-Risk Customer,Yes,Gloves,Hat,Jewelry,Backpack,Belt,Scarf,Send win-back discount
1288,Loyal Customer,No,Jeans,Shorts,Blouse,Skirt,Pants,Hoodie,Upsell premium / new arrivals
1289,Premium Customer,No,Belt,Sunglasses,Scarf,Hat,Gloves,Backpack,Upsell premium / new arrivals
1290,Loyal Customer,No,Jacket,Coat,,,,,Upsell premium / new arrivals
1291,High-Value New Customer,Yes,Skirt,Pants,Sweater,Shirt,Blouse,Hoodie,Send win-back discount
1292,Regular Customer,No,Sandals,Shoes,Boots,Sneakers,,,Standard product recommendation
1293,High-Value New Customer,Yes,Belt,Jewelry,Backpack,Gloves,Handbag,Sunglasses,Send win-back discount
1294,High-Value New Customer,Yes,Sweater,Jeans,Shorts,Dress,T-shirt,Shirt,Send win-back discount
1295,Loyal Customer,No,Shirt,Pants,Shorts,T-shirt,Sweater,Jeans,Upsell premium / new arrivals
